stateCode,sourceCode,sectorCode,year,msnCode,energyProduced
NY,CL,IC,1960,CLICB,311870
NY,CL,RC,1960,CLRCB,28612
NY,CL,TC,1960,CLTXB,365654
NY,NG,AC,1960,NGACB,2365
NY,NG,CC,1960,NGCCB,65213
NY,NG,EI,1960,NGEIB,59843
NY,NG,IC,1960,NGICB,74243
NY,NG,RC,1960,NGRCB,232462
NY,NG,TC,1960,NGTXB,374284
NY,NU,TC,1960,NUETB,0
NY,PA,AC,1960,PAACB,770288
NY,PA,CC,1960,PACCB,274151
NY,PA,EI,1960,PAEIB,65080
NY,PA,IC,1960,PAICB,297661
NY,PA,RC,1960,PARCB,292867
NY,PA,TC,1960,PATCB,1700047
NY,RE,TC,1960,RETCB,189314
OH,CL,AC,1960,CLACB,10997
OH,CL,CC,1960,CLCCB,33385
OH,CL,EI,1960,CLEIB,512453
OH,CL,IC,1960,CLICB,664329
OH,CL,RC,1960,CLRCB,48042
OH,CL,TC,1960,CLTXB,756752
OH,NG,AC,1960,NGACB,9416
OH,NG,CC,1960,NGCCB,111692
OH,NG,EI,1960,NGEIB,3097
OH,NG,IC,1960,NGICB,226115
OH,NG,RC,1960,NGRCB,374503
OH,NG,TC,1960,NGTXB,721727
OH,NU,TC,1960,NUETB,0
OH,PA,AC,1960,PAACB,464002
OH,PA,CC,1960,PACCB,26391
OH,PA,EI,1960,PAEIB,1215
OH,PA,IC,1960,PAICB,245711
OH,PA,RC,1960,PARCB,59388
OH,PA,TC,1960,PATCB,796707
OH,RE,TC,1960,RETCB,36966
OK,CL,AC,1960,CLACB,11
OK,CL,CC,1960,CLCCB,479
OK,CL,EI,1960,CLEIB,2
OK,CL,IC,1960,CLICB,645
OK,CL,RC,1960,CLRCB,689
OK,CL,TC,1960,CLTXB,1824
OK,NG,AC,1960,NGACB,9294
OK,NG,CC,1960,NGCCB,29836
OK,NG,EI,1960,NGEIB,85718
OK,NG,IC,1960,NGICB,132527
OK,NG,RC,1960,NGRCB,61894
OK,NG,TC,1960,NGTXB,233551
OK,NU,TC,1960,NUETB,0
OK,PA,AC,1960,PAACB,141398
OK,PA,CC,1960,PACCB,7115
OK,PA,EI,1960,PAEIB,360
OK,PA,IC,1960,PAICB,90705
OK,PA,RC,1960,PARCB,15101
OK,PA,TC,1960,PATCB,254680
OK,RE,TC,1960,RETCB,17766
OR,CL,AC,1960,CLACB,85
OR,CL,CC,1960,CLCCB,1613
OR,CL,EI,1960,CLEIB,0
OR,CL,IC,1960,CLICB,4924
OR,CL,RC,1960,CLRCB,2322
OR,CL,TC,1960,CLTXB,8943
OR,NG,AC,1960,NGACB,57
OR,NG,CC,1960,NGCCB,3215
OR,NG,EI,1960,NGEIB,726
OR,NG,IC,1960,NGICB,20919
OR,NG,RC,1960,NGRCB,7025
OR,NG,TC,1960,NGTXB,31216
OR,NU,TC,1960,NUETB,0
OR,PA,AC,1960,PAACB,110950
OR,PA,CC,1960,PACCB,16363
OR,PA,EI,1960,PAEIB,21
OR,PA,IC,1960,PAICB,66886
OR,PA,RC,1960,PARCB,18227
OR,PA,TC,1960,PATCB,212447
OR,RE,TC,1960,RETCB,190489
PA,CL,AC,1960,CLACB,14588
PA,CL,CC,1960,CLCCB,89986
PA,CL,EI,1960,CLEIB,423304
PA,CL,IC,1960,CLICB,873137
PA,CL,RC,1960,CLRCB,129493
PA,CL,TC,1960,CLTXB,1107203
PA,NG,AC,1960,NGACB,15638
PA,NG,CC,1960,NGCCB,58099
PA,NG,EI,1960,NGEIB,6196
PA,NG,IC,1960,NGICB,219994
PA,NG,RC,1960,NGRCB,240168
PA,NG,TC,1960,NGTXB,533898
PA,NU,TC,1960,NUETB,2674
PA,PA,AC,1960,PAACB,502321
PA,PA,CC,1960,PACCB,73795
PA,PA,EI,1960,PAEIB,20095
PA,PA,IC,1960,PAICB,359092
PA,PA,RC,1960,PARCB,165566
PA,PA,TC,1960,PATCB,1120870
PA,RE,TC,1960,RETCB,66100
RI,CL,AC,1960,CLACB,2
RI,CL,CC,1960,CLCCB,210
RI,CL,EI,1960,CLEIB,16146
RI,CL,IC,1960,CLICB,95
RI,CL,RC,1960,CLRCB,302
RI,CL,TC,1960,CLTXB,608
RI,NG,AC,1960,NGACB,230
RI,NG,CC,1960,NGCCB,1753
RI,NG,EI,1960,NGEIB,356
RI,NG,IC,1960,NGICB,2969
RI,NG,RC,1960,NGRCB,6946
RI,NG,TC,1960,NGTXB,11898
RI,NU,TC,1960,NUETB,0
RI,PA,AC,1960,PAACB,61079
RI,PA,CC,1960,PACCB,16282
RI,PA,EI,1960,PAEIB,4564
RI,PA,IC,1960,PAICB,34805
RI,PA,RC,1960,PARCB,36894
RI,PA,TC,1960,PATCB,153624
RI,RE,TC,1960,RETCB,2951
SC,CL,AC,1960,CLACB,768
SC,CL,CC,1960,CLCCB,3395
SC,CL,EI,1960,CLEIB,42680
SC,CL,IC,1960,CLICB,44686
SC,CL,RC,1960,CLRCB,4885
SC,CL,TC,1960,CLTXB,53734
SC,NG,AC,1960,NGACB,1264
SC,NG,CC,1960,NGCCB,4825
SC,NG,EI,1960,NGEIB,24092
SC,NG,IC,1960,NGICB,23314
SC,NG,RC,1960,NGRCB,7086
SC,NG,TC,1960,NGTXB,36488
SC,NU,TC,1960,NUETB,0
SC,PA,AC,1960,PAACB,124176
SC,PA,CC,1960,PACCB,7221
SC,PA,EI,1960,PAEIB,205
SC,PA,IC,1960,PAICB,55795
SC,PA,RC,1960,PARCB,31804
SC,PA,TC,1960,PATCB,219200
SC,RE,TC,1960,RETCB,81969
SD,CL,AC,1960,CLACB,2
SD,CL,CC,1960,CLCCB,972
SD,CL,EI,1960,CLEIB,4229
SD,CL,IC,1960,CLICB,105
SD,CL,RC,1960,CLRCB,1399
SD,CL,TC,1960,CLTXB,2478
SD,NG,AC,1960,NGACB,48
SD,NG,CC,1960,NGCCB,7468
SD,NG,EI,1960,NGEIB,4610
SD,NG,IC,1960,NGICB,5334
SD,NG,RC,1960,NGRCB,7932
SD,NG,TC,1960,NGTXB,20782
SD,NU,TC,1960,NUETB,0
SD,PA,AC,1960,PAACB,41025
SD,PA,CC,1960,PACCB,2380
SD,PA,EI,1960,PAEIB,295
SD,PA,IC,1960,PAICB,30009
SD,PA,RC,1960,PARCB,12470
SD,PA,TC,1960,PATCB,86178
SD,RE,TC,1960,RETCB,13974
TN,CL,AC,1960,CLACB,993
TN,CL,CC,1960,CLCCB,9665
TN,CL,EI,1960,CLEIB,291787
TN,CL,IC,1960,CLICB,58124
TN,CL,RC,1960,CLRCB,13909
TN,CL,TC,1960,CLTXB,82691
TN,NG,AC,1960,NGACB,5528
TN,NG,CC,1960,NGCCB,25102
TN,NG,EI,1960,NGEIB,7478
TN,NG,IC,1960,NGICB,78578
TN,NG,RC,1960,NGRCB,35054
TN,NG,TC,1960,NGTXB,144262
TN,NU,TC,1960,NUETB,0
TN,PA,AC,1960,PAACB,167554
TN,PA,CC,1960,PACCB,3737
TN,PA,EI,1960,PAEIB,2
TN,PA,IC,1960,PAICB,48834
TN,PA,RC,1960,PARCB,8112
TN,PA,TC,1960,PATCB,228239
TN,RE,TC,1960,RETCB,138708
TX,CL,AC,1960,CLACB,295
TX,CL,CC,1960,CLCCB,107
TX,CL,EI,1960,CLEIB,0
TX,CL,IC,1960,CLICB,24418
TX,CL,RC,1960,CLRCB,154
TX,CL,TC,1960,CLTXB,24974
TX,NG,AC,1960,NGACB,54125
TX,NG,CC,1960,NGCCB,61818
TX,NG,EI,1960,NGEIB,421566
TX,NG,IC,1960,NGICB,2100294
TX,NG,RC,1960,NGRCB,177678
TX,NG,TC,1960,NGTXB,2393917
TX,NU,TC,1960,NUETB,0
TX,PA,AC,1960,PAACB,743157
TX,PA,CC,1960,PACCB,22483
TX,PA,EI,1960,PAEIB,373
TX,PA,IC,1960,PAICB,734502
TX,PA,RC,1960,PARCB,35542
TX,PA,TC,1960,PATCB,1536057
TX,RE,TC,1960,RETCB,50155
UT,CL,AC,1960,CLACB,1188
UT,CL,CC,1960,CLCCB,2644
UT,CL,EI,1960,CLEIB,12840
UT,CL,IC,1960,CLICB,70489
UT,CL,RC,1960,CLRCB,3805
UT,CL,TC,1960,CLTXB,78126
UT,NG,AC,1960,NGACB,92
UT,NG,CC,1960,NGCCB,10482
UT,NG,EI,1960,NGEIB,3806
UT,NG,IC,1960,NGICB,34662
UT,NG,RC,1960,NGRCB,23398
UT,NG,TC,1960,NGTXB,68635
UT,NU,TC,1960,NUETB,0
UT,PA,AC,1960,PAACB,63231
UT,PA,CC,1960,PACCB,8197
UT,PA,EI,1960,PAEIB,14468
UT,PA,IC,1960,PAICB,40397
UT,PA,RC,1960,PARCB,1258
UT,PA,TC,1960,PATCB,127551
UT,RE,TC,1960,RETCB,5494
VA,CL,AC,1960,CLACB,1969
VA,CL,CC,1960,CLCCB,13200
VA,CL,EI,1960,CLEIB,167357
VA,CL,IC,1960,CLICB,114874
VA,CL,RC,1960,CLRCB,18995
VA,CL,TC,1960,CLTXB,149038
VA,NG,AC,1960,NGACB,4073
VA,NG,CC,1960,NGCCB,11733
VA,NG,EI,1960,NGEIB,1489
VA,NG,IC,1960,NGICB,23286
VA,NG,RC,1960,NGRCB,27851
VA,NG,TC,1960,NGTXB,66942
VA,NU,TC,1960,NUETB,0
VA,PA,AC,1960,PAACB,284113
VA,PA,CC,1960,PACCB,11867
VA,PA,EI,1960,PAEIB,851
VA,PA,IC,1960,PAICB,78717
VA,PA,RC,1960,PARCB,66706
VA,PA,TC,1960,PATCB,442254
VA,RE,TC,1960,RETCB,69706
VT,CL,AC,1960,CLACB,19
VT,CL,CC,1960,CLCCB,769
VT,CL,EI,1960,CLEIB,516
VT,CL,IC,1960,CLICB,1096
VT,CL,RC,1960,CLRCB,1107
VT,CL,TC,1960,CLTXB,2991
VT,NG,AC,1960,NGACB,0
VT,NG,CC,1960,NGCCB,0
VT,NG,EI,1960,NGEIB,0
VT,NG,IC,1960,NGICB,0
VT,NG,RC,1960,NGRCB,0
VT,NG,TC,1960,NGTXB,0
VT,NU,TC,1960,NUETB,0
VT,PA,AC,1960,PAACB,19266
VT,PA,CC,1960,PACCB,5130
VT,PA,EI,1960,PAEIB,54
VT,PA,IC,1960,PAICB,5494
VT,PA,RC,1960,PARCB,16679
VT,PA,TC,1960,PATCB,46623
VT,RE,TC,1960,RETCB,17339
WA,CL,AC,1960,CLACB,187
WA,CL,CC,1960,CLCCB,1693
WA,CL,EI,1960,CLEIB,0
WA,CL,IC,1960,CLICB,10914
WA,CL,RC,1960,CLRCB,2437
WA,CL,TC,1960,CLTXB,15231
WA,NG,AC,1960,NGACB,427
WA,NG,CC,1960,NGCCB,6704
WA,NG,EI,1960,NGEIB,0
WA,NG,IC,1960,NGICB,51795
WA,NG,RC,1960,NGRCB,8281
WA,NG,TC,1960,NGTXB,67207
WA,NU,TC,1960,NUETB,0
WA,PA,AC,1960,PAACB,179410
WA,PA,CC,1960,PACCB,17714
WA,PA,EI,1960,PAEIB,100
WA,PA,IC,1960,PAICB,115808
WA,PA,RC,1960,PARCB,43776
WA,PA,TC,1960,PATCB,356807
WA,RE,TC,1960,RETCB,428129
WI,CL,AC,1960,CLACB,1989
WI,CL,CC,1960,CLCCB,24707
WI,CL,EI,1960,CLEIB,125761
WI,CL,IC,1960,CLICB,116613
WI,CL,RC,1960,CLRCB,35554
WI,CL,TC,1960,CLTXB,178863
WI,NG,AC,1960,NGACB,559
WI,NG,CC,1960,NGCCB,11263
WI,NG,EI,1960,NGEIB,2140
WI,NG,IC,1960,NGICB,30752
WI,NG,RC,1960,NGRCB,49078
WI,NG,TC,1960,NGTXB,91651
WI,NU,TC,1960,NUETB,0
WI,PA,AC,1960,PAACB,177377
WI,PA,CC,1960,PACCB,17522
WI,PA,EI,1960,PAEIB,314
WI,PA,IC,1960,PAICB,113976
WI,PA,RC,1960,PARCB,82986
WI,PA,TC,1960,PATCB,392174
WI,RE,TC,1960,RETCB,64968
WV,CL,AC,1960,CLACB,3419
WV,CL,CC,1960,CLCCB,2493
WV,CL,EI,1960,CLEIB,140553
WV,CL,IC,1960,CLICB,204365
WV,CL,RC,1960,CLRCB,3588
WV,CL,TC,1960,CLTXB,213865
WV,NG,AC,1960,NGACB,8735
WV,NG,CC,1960,NGCCB,16041
WV,NG,EI,1960,NGEIB,974
WV,NG,IC,1960,NGICB,78360
WV,NG,RC,1960,NGRCB,51444
WV,NG,TC,1960,NGTXB,154580
WV,NU,TC,1960,NUETB,0
WV,PA,AC,1960,PAACB,72470
WV,PA,CC,1960,PACCB,1058
WV,PA,EI,1960,PAEIB,210
WV,PA,IC,1960,PAICB,50132
WV,PA,RC,1960,PARCB,2857
WV,PA,TC,1960,PATCB,126727
WV,RE,TC,1960,RETCB,23464
WY,CL,AC,1960,CLACB,42
WY,CL,CC,1960,CLCCB,484
WY,CL,EI,1960,CLEIB,12106
WY,CL,IC,1960,CLICB,2436
WY,CL,RC,1960,CLRCB,696
WY,CL,TC,1960,CLTXB,3658
WY,NG,AC,1960,NGACB,1816
WY,NG,CC,1960,NGCCB,5089
WY,NG,EI,1960,NGEIB,694
WY,NG,IC,1960,NGICB,36130
WY,NG,RC,1960,NGRCB,9099
WY,NG,TC,1960,NGTXB,52134
WY,NU,TC,1960,NUETB,0
WY,PA,AC,1960,PAACB,39464
WY,PA,CC,1960,PACCB,1596
WY,PA,EI,1960,PAEIB,71
WY,PA,IC,1960,PAICB,32530
WY,PA,RC,1960,PARCB,1835
WY,PA,TC,1960,PATCB,75496
WY,RE,TC,1960,RETCB,8174
AK,CL,AC,1961,CLACB,42
AK,CL,CC,1961,CLCCB,496
AK,CL,EI,1961,CLEIB,1127
AK,CL,IC,1961,CLICB,9174
AK,CL,RC,1961,CLRCB,713
AK,CL,TC,1961,CLTXB,10425
AK,NG,AC,1961,NGACB,49
AK,NG,CC,1961,NGCCB,122
AK,NG,EI,1961,NGEIB,0
AK,NG,IC,1961,NGICB,1934
AK,NG,RC,1961,NGRCB,195
AK,NG,TC,1961,NGTXB,2300
AK,NU,TC,1961,NUETB,0
AK,PA,AC,1961,PAACB,31804
AK,PA,CC,1961,PACCB,5304
AK,PA,EI,1961,PAEIB,718
AK,PA,IC,1961,PAICB,7644
AK,PA,RC,1961,PARCB,5538
AK,PA,TC,1961,PATCB,51008
AK,RE,TC,1961,RETCB,7313
AL,CL,AC,1961,CLACB,759
AL,CL,CC,1961,CLCCB,1930
AL,CL,EI,1961,CLEIB,200345
AL,CL,IC,1961,CLICB,176644
AL,CL,RC,1961,CLRCB,2777
AL,CL,TC,1961,CLTXB,182110
AL,NG,AC,1961,NGACB,7852
AL,NG,CC,1961,NGCCB,27549
AL,NG,EI,1961,NGEIB,8484
AL,NG,IC,1961,NGICB,107707
AL,NG,RC,1961,NGRCB,39942
AL,NG,TC,1961,NGTXB,183049
AL,NU,TC,1961,NUETB,0
AL,PA,AC,1961,PAACB,163413
AL,PA,CC,1961,PACCB,6391
AL,PA,EI,1961,PAEIB,0
AL,PA,IC,1961,PAICB,54469
AL,PA,RC,1961,PARCB,8089
AL,PA,TC,1961,PATCB,232362
AL,RE,TC,1961,RETCB,118021
AR,CL,AC,1961,CLACB,1
AR,CL,CC,1961,CLCCB,0
AR,CL,EI,1961,CLEIB,0
AR,CL,IC,1961,CLICB,274
AR,CL,RC,1961,CLRCB,0
AR,CL,TC,1961,CLTXB,275
AR,NG,AC,1961,NGACB,9511
AR,NG,CC,1961,NGCCB,18457
AR,NG,EI,1961,NGEIB,44061
AR,NG,IC,1961,NGICB,108328
AR,NG,RC,1961,NGRCB,34954
AR,NG,TC,1961,NGTXB,171250
AR,NU,TC,1961,NUETB,0
AR,PA,AC,1961,PAACB,104702
AR,PA,CC,1961,PACCB,3982
AR,PA,EI,1961,PAEIB,387
AR,PA,IC,1961,PAICB,39199
AR,PA,RC,1961,PARCB,11565
AR,PA,TC,1961,PATCB,159835
AR,RE,TC,1961,RETCB,51144
AZ,CL,AC,1961,CLACB,1
AZ,CL,CC,1961,CLCCB,0
AZ,CL,EI,1961,CLEIB,0
AZ,CL,IC,1961,CLICB,210
AZ,CL,RC,1961,CLRCB,0
AZ,CL,TC,1961,CLTXB,211
AZ,NG,AC,1961,NGACB,16084
AZ,NG,CC,1961,NGCCB,14484
AZ,NG,EI,1961,NGEIB,62756
AZ,NG,IC,1961,NGICB,39919
AZ,NG,RC,1961,NGRCB,25850
AZ,NG,TC,1961,NGTXB,96337
AZ,NU,TC,1961,NUETB,0
AZ,PA,AC,1961,PAACB,105155
AZ,PA,CC,1961,PACCB,1811
AZ,PA,EI,1961,PAEIB,172
AZ,PA,IC,1961,PAICB,17509
AZ,PA,RC,1961,PARCB,2129
AZ,PA,TC,1961,PATCB,126775
AZ,RE,TC,1961,RETCB,35083
CA,CL,AC,1961,CLACB,258
CA,CL,CC,1961,CLCCB,55
CA,CL,EI,1961,CLEIB,0
CA,CL,IC,1961,CLICB,58714
CA,CL,RC,1961,CLRCB,79
CA,CL,TC,1961,CLTXB,59106
CA,NG,AC,1961,NGACB,12120
CA,NG,CC,1961,NGCCB,116721
CA,NG,EI,1961,NGEIB,410443
CA,NG,IC,1961,NGICB,472141
CA,NG,RC,1961,NGRCB,388749
CA,NG,TC,1961,NGTXB,989731
CA,NU,TC,1961,NUETB,55
CA,PA,AC,1961,PAACB,1279581
CA,PA,CC,1961,PACCB,61796
CA,PA,EI,1961,PAEIB,146355
CA,PA,IC,1961,PAICB,389529
CA,PA,RC,1961,PARCB,15716
CA,PA,TC,1961,PATCB,1892977
CA,RE,TC,1961,RETCB,248178
CO,CL,AC,1961,CLACB,171
CO,CL,CC,1961,CLCCB,2554
CO,CL,EI,1961,CLEIB,29384
CO,CL,IC,1961,CLICB,41155
CO,CL,RC,1961,CLRCB,3675
CO,CL,TC,1961,CLTXB,47554
CO,NG,AC,1961,NGACB,2133
CO,NG,CC,1961,NGCCB,31976
CO,NG,EI,1961,NGEIB,37931
CO,NG,IC,1961,NGICB,81141
CO,NG,RC,1961,NGRCB,57691
CO,NG,TC,1961,NGTXB,172941
CO,NU,TC,1961,NUETB,0
CO,PA,AC,1961,PAACB,112574
CO,PA,CC,1961,PACCB,3794
CO,PA,EI,1961,PAEIB,702
CO,PA,IC,1961,PAICB,48408
CO,PA,RC,1961,PARCB,9166
CO,PA,TC,1961,PATCB,174643
CO,RE,TC,1961,RETCB,15464
CT,CL,AC,1961,CLACB,95
CT,CL,CC,1961,CLCCB,1639
CT,CL,EI,1961,CLEIB,81954
CT,CL,IC,1961,CLICB,21495
CT,CL,RC,1961,CLRCB,2358
CT,CL,TC,1961,CLTXB,25586
CT,NG,AC,1961,NGACB,328
CT,NG,CC,1961,NGCCB,4225
CT,NG,EI,1961,NGEIB,656
CT,NG,IC,1961,NGICB,7821
CT,NG,RC,1961,NGRCB,18393
CT,NG,TC,1961,NGTXB,30767
CT,NU,TC,1961,NUETB,0
CT,PA,AC,1961,PAACB,125073
CT,PA,CC,1961,PACCB,35908
CT,PA,EI,1961,PAEIB,9047
CT,PA,IC,1961,PAICB,96775
CT,PA,RC,1961,PARCB,98766
CT,PA,TC,1961,PATCB,365569
CT,RE,TC,1961,RETCB,17076
DC,CL,AC,1961,CLACB,52
DC,CL,CC,1961,CLCCB,1447
DC,CL,EI,1961,CLEIB,10721
DC,CL,IC,1961,CLICB,11469
DC,CL,RC,1961,CLRCB,2082
DC,CL,TC,1961,CLTXB,15049
DC,NG,AC,1961,NGACB,10
DC,NG,CC,1961,NGCCB,4092
DC,NG,EI,1961,NGEIB,0
DC,NG,IC,1961,NGICB,169
DC,NG,RC,1961,NGRCB,9450
DC,NG,TC,1961,NGTXB,13721
DC,NU,TC,1961,NUETB,0
DC,PA,AC,1961,PAACB,29164
DC,PA,CC,1961,PACCB,13368
DC,PA,EI,1961,PAEIB,58
DC,PA,IC,1961,PAICB,6495
DC,PA,RC,1961,PARCB,7050
DC,PA,TC,1961,PATCB,56135
DC,RE,TC,1961,RETCB,163
DE,CL,AC,1961,CLACB,4
DE,CL,CC,1961,CLCCB,191
DE,CL,EI,1961,CLEIB,19507
DE,CL,IC,1961,CLICB,798
DE,CL,RC,1961,CLRCB,276
DE,CL,TC,1961,CLTXB,1269
DE,NG,AC,1961,NGACB,0
DE,NG,CC,1961,NGCCB,735
DE,NG,EI,1961,NGEIB,3227
DE,NG,IC,1961,NGICB,1325
DE,NG,RC,1961,NGRCB,4422
DE,NG,TC,1961,NGTXB,6481
DE,NU,TC,1961,NUETB,0
DE,PA,AC,1961,PAACB,44016
DE,PA,CC,1961,PACCB,13290
DE,PA,EI,1961,PAEIB,294
DE,PA,IC,1961,PAICB,47244
DE,PA,RC,1961,PARCB,12569
DE,PA,TC,1961,PATCB,117413
DE,RE,TC,1961,RETCB,5101
FL,CL,AC,1961,CLACB,0
FL,CL,CC,1961,CLCCB,0
FL,CL,EI,1961,CLEIB,36267
FL,CL,IC,1961,CLICB,0
FL,CL,RC,1961,CLRCB,0
FL,CL,TC,1961,CLTXB,0
FL,NG,AC,1961,NGACB,1207
FL,NG,CC,1961,NGCCB,7038
FL,NG,EI,1961,NGEIB,87575
FL,NG,IC,1961,NGICB,44380
FL,NG,RC,1961,NGRCB,8694
FL,NG,TC,1961,NGTXB,61319
FL,NU,TC,1961,NUETB,0
FL,PA,AC,1961,PAACB,357643
FL,PA,CC,1961,PACCB,34986
FL,PA,EI,1961,PAEIB,93618
FL,PA,IC,1961,PAICB,120168
FL,PA,RC,1961,PARCB,27889
FL,PA,TC,1961,PATCB,634303
FL,RE,TC,1961,RETCB,34417
GA,CL,AC,1961,CLACB,62
GA,CL,CC,1961,CLCCB,3097
GA,CL,EI,1961,CLEIB,69505
GA,CL,IC,1961,CLICB,13649
GA,CL,RC,1961,CLRCB,4456
GA,CL,TC,1961,CLTXB,21264
GA,NG,AC,1961,NGACB,3706
GA,NG,CC,1961,NGCCB,22676
GA,NG,EI,1961,NGEIB,17008
GA,NG,IC,1961,NGICB,83859
GA,NG,RC,1961,NGRCB,59006
GA,NG,TC,1961,NGTXB,169247
GA,NU,TC,1961,NUETB,0
GA,PA,AC,1961,PAACB,203915
GA,PA,CC,1961,PACCB,7614
GA,PA,EI,1961,PAEIB,485
GA,PA,IC,1961,PAICB,73950
GA,PA,RC,1961,PARCB,12349
GA,PA,TC,1961,PATCB,298313
GA,RE,TC,1961,RETCB,94590
HI,CL,AC,1961,CLACB,0
HI,CL,CC,1961,CLCCB,0
HI,CL,EI,1961,CLEIB,0
HI,CL,IC,1961,CLICB,0
HI,CL,RC,1961,CLRCB,0
HI,CL,TC,1961,CLTXB,0
HI,NG,AC,1961,NGACB,0
HI,NG,CC,1961,NGCCB,0
HI,NG,EI,1961,NGEIB,0
HI,NG,IC,1961,NGICB,0
HI,NG,RC,1961,NGRCB,0
HI,NG,TC,1961,NGTXB,0
HI,NU,TC,1961,NUETB,0
HI,PA,AC,1961,PAACB,74032
HI,PA,CC,1961,PACCB,1344
HI,PA,EI,1961,PAEIB,19176
HI,PA,IC,1961,PAICB,18813
HI,PA,RC,1961,PARCB,131
HI,PA,TC,1961,PATCB,113496
HI,RE,TC,1961,RETCB,258
IA,CL,AC,1961,CLACB,218
IA,CL,CC,1961,CLCCB,6709
IA,CL,EI,1961,CLEIB,39703
IA,CL,IC,1961,CLICB,48228
IA,CL,RC,1961,CLRCB,9655
IA,CL,TC,1961,CLTXB,64810
IA,NG,AC,1961,NGACB,8578
IA,NG,CC,1961,NGCCB,31172
IA,NG,EI,1961,NGEIB,59210
IA,NG,IC,1961,NGICB,49185
IA,NG,RC,1961,NGRCB,63681
IA,NG,TC,1961,NGTXB,152616
IA,NU,TC,1961,NUETB,0
IA,PA,AC,1961,PAACB,138711
IA,PA,CC,1961,PACCB,9983
IA,PA,EI,1961,PAEIB,1355
IA,PA,IC,1961,PAICB,86615
IA,PA,RC,1961,PARCB,40031
IA,PA,TC,1961,PATCB,276695
IA,RE,TC,1961,RETCB,15713
ID,CL,AC,1961,CLACB,28
ID,CL,CC,1961,CLCCB,4430
ID,CL,EI,1961,CLEIB,0
ID,CL,IC,1961,CLICB,6270
ID,CL,RC,1961,CLRCB,6375
ID,CL,TC,1961,CLTXB,17103
ID,NG,AC,1961,NGACB,542
ID,NG,CC,1961,NGCCB,3329
ID,NG,EI,1961,NGEIB,0
ID,NG,IC,1961,NGICB,18188
ID,NG,RC,1961,NGRCB,2749
ID,NG,TC,1961,NGTXB,24808
ID,NU,TC,1961,NUETB,0
ID,PA,AC,1961,PAACB,41295
ID,PA,CC,1961,PACCB,4327
ID,PA,EI,1961,PAEIB,1
ID,PA,IC,1961,PAICB,26924
ID,PA,RC,1961,PARCB,5112
ID,PA,TC,1961,PATCB,77658
ID,RE,TC,1961,RETCB,70403
IL,CL,AC,1961,CLACB,1469
IL,CL,CC,1961,CLCCB,54472
IL,CL,EI,1961,CLEIB,431731
IL,CL,IC,1961,CLICB,333098
IL,CL,RC,1961,CLRCB,78387
IL,CL,TC,1961,CLTXB,467426
IL,NG,AC,1961,NGACB,10373
IL,NG,CC,1961,NGCCB,59937
IL,NG,EI,1961,NGEIB,34960
IL,NG,IC,1961,NGICB,210735
IL,NG,RC,1961,NGRCB,260546
IL,NG,TC,1961,NGTXB,541590
IL,NU,TC,1961,NUETB,6144
IL,PA,AC,1961,PAACB,493415
IL,PA,CC,1961,PACCB,85393
IL,PA,EI,1961,PAEIB,1981
IL,PA,IC,1961,PAICB,399738
IL,PA,RC,1961,PARCB,121953
IL,PA,TC,1961,PATCB,1102481
IL,RE,TC,1961,RETCB,32237
IN,CL,AC,1961,CLACB,1812
IN,CL,CC,1961,CLCCB,19463
IN,CL,EI,1961,CLEIB,317856
IN,CL,IC,1961,CLICB,430951
IN,CL,RC,1961,CLRCB,28007
IN,CL,TC,1961,CLTXB,480233
IN,NG,AC,1961,NGACB,5543
IN,NG,CC,1961,NGCCB,24780
IN,NG,EI,1961,NGEIB,9596
IN,NG,IC,1961,NGICB,120841
IN,NG,RC,1961,NGRCB,87512
IN,NG,TC,1961,NGTXB,238676
IN,NU,TC,1961,NUETB,0
IN,PA,AC,1961,PAACB,255390
IN,PA,CC,1961,PACCB,28625
IN,PA,EI,1961,PAEIB,1093
IN,PA,IC,1961,PAICB,228142
IN,PA,RC,1961,PARCB,79979
IN,PA,TC,1961,PATCB,593230
IN,RE,TC,1961,RETCB,24199
KS,CL,AC,1961,CLACB,20
KS,CL,CC,1961,CLCCB,381
KS,CL,EI,1961,CLEIB,8178
KS,CL,IC,1961,CLICB,4351
KS,CL,RC,1961,CLRCB,548
KS,CL,TC,1961,CLTXB,5299
KS,NG,AC,1961,NGACB,43963
KS,NG,CC,1961,NGCCB,22529
KS,NG,EI,1961,NGEIB,93011
KS,NG,IC,1961,NGICB,117226
KS,NG,RC,1961,NGRCB,87291
KS,NG,TC,1961,NGTXB,271008
KS,NU,TC,1961,NUETB,0
KS,PA,AC,1961,PAACB,134251
KS,PA,CC,1961,PACCB,4363
KS,PA,EI,1961,PAEIB,1614
KS,PA,IC,1961,PAICB,96077
KS,PA,RC,1961,PARCB,17093
KS,PA,TC,1961,PATCB,253398
KS,RE,TC,1961,RETCB,3855
KY,CL,AC,1961,CLACB,410
KY,CL,CC,1961,CLCCB,8506
KY,CL,EI,1961,CLEIB,173166
KY,CL,IC,1961,CLICB,93790
KY,CL,RC,1961,CLRCB,12241
KY,CL,TC,1961,CLTXB,114947
KY,NG,AC,1961,NGACB,20776
KY,NG,CC,1961,NGCCB,23763
KY,NG,EI,1961,NGEIB,2011
KY,NG,IC,1961,NGICB,48775
KY,NG,RC,1961,NGRCB,61004
KY,NG,TC,1961,NGTXB,154317
