stateCode,sourceCode,year,msnCode,energyProduced
MI,PA,2005,PAPRB,33257.0
MI,RE,2005,REPRB,116821.0
MN,CL,2005,CLPRB,0.0
MN,NG,2005,NGMPB,0.0
MN,NU,2005,NUETB,133948.0
MN,PA,2005,PAPRB,0.0
MN,RE,2005,REPRB,142459.0
MO,CL,2005,CLPRB,12954.0
MO,NG,2005,NGMPB,0.0
MO,NU,2005,NUETB,83807.0
MO,PA,2005,PAPRB,499.0
MO,RE,2005,REPRB,52554.0
MS,CL,2005,CLPRB,36231.0
MS,NG,2005,NGMPB,77573.0
MS,NU,2005,NUETB,105172.0
MS,PA,2005,PAPRB,102631.0
MS,RE,2005,REPRB,62678.0
MT,CL,2005,CLPRB,726845.0
MT,NG,2005,NGMPB,114001.0
MT,NU,2005,NUETB,0.0
MT,PA,2005,PAPRB,190165.0
MT,RE,2005,REPRB,113989.0
NC,CL,2005,CLPRB,0.0
NC,NG,2005,NGMPB,0.0
NC,NU,2005,NUETB,417249.0
NC,PA,2005,PAPRB,0.0
NC,RE,2005,REPRB,145275.0
ND,CL,2005,CLPRB,392566.0
ND,NG,2005,NGMPB,67863.0
ND,NU,2005,NUETB,0.0
ND,PA,2005,PAPRB,206915.0
ND,RE,2005,REPRB,23400.0
NE,CL,2005,CLPRB,0.0
NE,NG,2005,NGMPB,1183.0
NE,NU,2005,NUETB,91856.0
NE,PA,2005,PAPRB,13966.0
NE,RE,2005,REPRB,94833.0
NH,CL,2005,CLPRB,0.0
NH,NG,2005,NGMPB,0.0
NH,NU,2005,NUETB,98682.0
NH,PA,2005,PAPRB,0.0
NH,RE,2005,REPRB,41289.0
NJ,CL,2005,CLPRB,0.0
NJ,NG,2005,NGMPB,0.0
NJ,NU,2005,NUETB,327604.0
NJ,PA,2005,PAPRB,0.0
NJ,RE,2005,REPRB,19957.0
NM,CL,2005,CLPRB,536980.0
NM,NG,2005,NGMPB,1828036.0
NM,NU,2005,NUETB,0.0
NM,PA,2005,PAPRB,353585.0
NM,RE,2005,REPRB,24068.0
NV,CL,2005,CLPRB,0.0
NV,NG,2005,NGMPB,5.0
NV,NU,2005,NUETB,0.0
NV,PA,2005,PAPRB,2593.0
NV,RE,2005,REPRB,34481.0
NY,CL,2005,CLPRB,0.0
NY,NG,2005,NGMPB,56559.0
NY,NU,2005,NUETB,442937.0
NY,PA,2005,PAPRB,1172.0
NY,RE,2005,REPRB,365542.0
OH,CL,2005,CLPRB,606427.0
OH,NG,2005,NGMPB,87155.0
OH,NU,2005,NUETB,154481.0
OH,PA,2005,PAPRB,32816.0
OH,RE,2005,REPRB,54495.0
OK,CL,2005,CLPRB,39664.0
OK,NG,2005,NGMPB,1824461.0
OK,NU,2005,NUETB,0.0
OK,PA,2005,PAPRB,355320.0
OK,RE,2005,REPRB,61329.0
OR,CL,2005,CLPRB,0.0
OR,NG,2005,NGMPB,468.0
OR,NU,2005,NUETB,0.0
OR,PA,2005,PAPRB,0.0
OR,RE,2005,REPRB,364066.0
PA,CL,2005,CLPRB,1607811.0
PA,NG,2005,NGMPB,176552.0
PA,NU,2005,NUETB,796157.0
PA,PA,2005,PAPRB,14268.0
PA,RE,2005,REPRB,104225.0
RI,CL,2005,CLPRB,0.0
RI,NG,2005,NGMPB,0.0
RI,NU,2005,NUETB,0.0
RI,PA,2005,PAPRB,0.0
RI,RE,2005,REPRB,879.0
SC,CL,2005,CLPRB,0.0
SC,NG,2005,NGMPB,0.0
SC,NU,2005,NUETB,554544.0
SC,PA,2005,PAPRB,0.0
SC,RE,2005,REPRB,104205.0
SD,CL,2005,CLPRB,0.0
SD,NG,2005,NGMPB,999.0
SD,NU,2005,NUETB,0.0
SD,PA,2005,PAPRB,8085.0
SD,RE,2005,REPRB,93723.0
TN,CL,2005,CLPRB,82083.0
TN,NG,2005,NGMPB,2277.0
TN,NU,2005,NUETB,290153.0
TN,PA,2005,PAPRB,1879.0
TN,RE,2005,REPRB,167074.0
TX,CL,2005,CLPRB,595612.0
TX,NG,2005,NGMPB,5973867.0
TX,NU,2005,NUETB,398994.0
TX,PA,2005,PAPRB,2277086.0
TX,RE,2005,REPRB,138301.0
US,CL,2005,CLPRB,23183084.0
US,NG,2005,NGMPB,20900370.0
US,NU,2005,NUETB,8160810.0
US,PA,2005,PAPRB,10974163.0
US,RE,2005,REPRB,6219269.0
UT,CL,2005,CLPRB,554221.0
UT,NG,2005,NGMPB,321479.0
UT,NU,2005,NUETB,0.0
UT,PA,2005,PAPRB,96703.0
UT,RE,2005,REPRB,13607.0
VA,CL,2005,CLPRB,716557.0
VA,NG,2005,NGMPB,92154.0
VA,NU,2005,NUETB,291357.0
VA,PA,2005,PAPRB,151.0
VA,RE,2005,REPRB,127185.0
VT,CL,2005,CLPRB,0.0
VT,NG,2005,NGMPB,0.0
VT,NU,2005,NUETB,42491.0
VT,PA,2005,PAPRB,0.0
VT,RE,2005,REPRB,24325.0
WA,CL,2005,CLPRB,82685.0
WA,NG,2005,NGMPB,0.0
WA,NU,2005,NUETB,86016.0
WA,PA,2005,PAPRB,0.0
WA,RE,2005,REPRB,807731.0
WI,CL,2005,CLPRB,0.0
WI,NG,2005,NGMPB,0.0
WI,NU,2005,NUETB,103535.0
WI,PA,2005,PAPRB,0.0
WI,RE,2005,REPRB,144880.0
WV,CL,2005,CLPRB,3848482.0
WV,NG,2005,NGMPB,250088.0
WV,NU,2005,NUETB,0.0
WV,PA,2005,PAPRB,9837.0
WV,RE,2005,REPRB,28331.0
WY,CL,2005,CLPRB,7019843.0
WY,NG,2005,NGMPB,1811903.0
WY,NU,2005,NUETB,0.0
WY,PA,2005,PAPRB,300266.0
WY,RE,2005,REPRB,19105.0
X3,NG,2005,NGMPB,3247976.0
X3,PA,2005,PAPRB,2708171.0
X5,PA,2005,PAPRB,153741.0
AK,CL,2006,CLPRB,22230.0
AK,NG,2006,NGMPB,497073.0
AK,NU,2006,NUETB,0.0
AK,PA,2006,PAPRB,1568790.0
AK,RE,2006,REPRB,13298.0
AL,CL,2006,CLPRB,443032.0
AL,NG,2006,NGMPB,326288.0
AL,NU,2006,NUETB,332992.0
AL,PA,2006,PAPRB,43726.0
AL,RE,2006,REPRB,266153.0
AR,CL,2006,CLPRB,516.0
AR,NG,2006,NGMPB,278724.0
AR,NU,2006,NUETB,158952.0
AR,PA,2006,PAPRB,34498.0
AR,RE,2006,REPRB,100949.0
AZ,CL,2006,CLPRB,179356.0
AZ,NG,2006,NGMPB,623.0
AZ,NU,2006,NUETB,250568.0
AZ,PA,2006,PAPRB,319.0
AZ,RE,2006,REPRB,80773.0
CA,CL,2006,CLPRB,0.0
CA,NG,2006,NGMPB,351706.0
CA,NU,2006,NUETB,333488.0
CA,PA,2006,PAPRB,1293487.0
CA,RE,2006,REPRB,822369.0
CO,CL,2006,CLPRB,805711.0
CO,NG,2006,NGMPB,1295490.0
CO,NU,2006,NUETB,0.0
CO,PA,2006,PAPRB,142106.0
CO,RE,2006,REPRB,45459.0
CT,CL,2006,CLPRB,0.0
CT,NG,2006,NGMPB,0.0
CT,NU,2006,NUETB,173111.0
CT,PA,2006,PAPRB,0.0
CT,RE,2006,REPRB,25701.0
DC,CL,2006,CLPRB,0.0
DC,NG,2006,NGMPB,0.0
DC,NU,2006,NUETB,0.0
DC,PA,2006,PAPRB,0.0
DC,RE,2006,REPRB,52.0
DE,CL,2006,CLPRB,0.0
DE,NG,2006,NGMPB,0.0
DE,NU,2006,NUETB,0.0
DE,PA,2006,PAPRB,0.0
DE,RE,2006,REPRB,872.0
FL,CL,2006,CLPRB,0.0
FL,NG,2006,NGMPB,3501.0
FL,NU,2006,NUETB,327934.0
FL,PA,2006,PAPRB,13688.0
FL,RE,2006,REPRB,186849.0
GA,CL,2006,CLPRB,0.0
GA,NG,2006,NGMPB,0.0
GA,NU,2006,NUETB,333981.0
GA,PA,2006,PAPRB,0.0
GA,RE,2006,REPRB,207730.0
HI,CL,2006,CLPRB,0.0
HI,NG,2006,NGMPB,0.0
HI,NU,2006,NUETB,0.0
HI,PA,2006,PAPRB,0.0
HI,RE,2006,REPRB,14001.0
IA,CL,2006,CLPRB,0.0
IA,NG,2006,NGMPB,0.0
IA,NU,2006,NUETB,53171.0
IA,PA,2006,PAPRB,0.0
IA,RE,2006,REPRB,271182.0
ID,CL,2006,CLPRB,0.0
ID,NG,2006,NGMPB,0.0
ID,NU,2006,NUETB,0.0
ID,PA,2006,PAPRB,0.0
ID,RE,2006,REPRB,146507.0
IL,CL,2006,CLPRB,740927.0
IL,NG,2006,NGMPB,236.0
IL,NU,2006,NUETB,982498.0
IL,PA,2006,PAPRB,59879.0
IL,RE,2006,REPRB,136528.0
IN,CL,2006,CLPRB,783367.0
IN,NG,2006,NGMPB,2971.0
IN,NU,2006,NUETB,0.0
IN,PA,2006,PAPRB,10283.0
IN,RE,2006,REPRB,48968.0
KS,CL,2006,CLPRB,9591.0
KS,NG,2006,NGMPB,424422.0
KS,NU,2006,NUETB,97570.0
KS,PA,2006,PAPRB,206874.0
KS,RE,2006,REPRB,39697.0
KY,CL,2006,CLPRB,3000879.0
KY,NG,2006,NGMPB,101101.0
KY,NU,2006,NUETB,0.0
KY,PA,2006,PAPRB,13572.0
KY,RE,2006,REPRB,62393.0
LA,CL,2006,CLPRB,57533.0
LA,NG,2006,NGMPB,1571921.0
LA,NU,2006,NUETB,174634.0
LA,PA,2006,PAPRB,426990.0
LA,RE,2006,REPRB,149821.0
MA,CL,2006,CLPRB,0.0
MA,NG,2006,NGMPB,0.0
MA,NU,2006,NUETB,60832.0
MA,PA,2006,PAPRB,0.0
MA,RE,2006,REPRB,45556.0
MD,CL,2006,CLPRB,122170.0
MD,NG,2006,NGMPB,50.0
MD,NU,2006,NUETB,144320.0
MD,PA,2006,PAPRB,0.0
MD,RE,2006,REPRB,45595.0
ME,CL,2006,CLPRB,0.0
ME,NG,2006,NGMPB,0.0
ME,NU,2006,NUETB,0.0
ME,PA,2006,PAPRB,0.0
ME,RE,2006,REPRB,152339.0
MI,CL,2006,CLPRB,0.0
MI,NG,2006,NGMPB,271909.0
MI,NU,2006,NUETB,303305.0
MI,PA,2006,PAPRB,33924.0
MI,RE,2006,REPRB,117111.0
MN,CL,2006,CLPRB,0.0
MN,NG,2006,NGMPB,0.0
MN,NU,2006,NUETB,137569.0
MN,PA,2006,PAPRB,0.0
MN,RE,2006,REPRB,164929.0
MO,CL,2006,CLPRB,8549.0
MO,NG,2006,NGMPB,0.0
MO,NU,2006,NUETB,105567.0
MO,PA,2006,PAPRB,505.0
MO,RE,2006,REPRB,45213.0
MS,CL,2006,CLPRB,38844.0
MS,NG,2006,NGMPB,84536.0
MS,NU,2006,NUETB,108718.0
MS,PA,2006,PAPRB,100665.0
MS,RE,2006,REPRB,63223.0
MT,CL,2006,CLPRB,754967.0
MT,NG,2006,NGMPB,116906.0
MT,NU,2006,NUETB,0.0
MT,PA,2006,PAPRB,210505.0
MT,RE,2006,REPRB,122240.0
NC,CL,2006,CLPRB,0.0
NC,NG,2006,NGMPB,0.0
NC,NU,2006,NUETB,417016.0
NC,PA,2006,PAPRB,0.0
NC,RE,2006,REPRB,136769.0
ND,CL,2006,CLPRB,397481.0
ND,NG,2006,NGMPB,71364.0
ND,NU,2006,NUETB,0.0
ND,PA,2006,PAPRB,229628.0
ND,RE,2006,REPRB,26086.0
NE,CL,2006,CLPRB,0.0
NE,NG,2006,NGMPB,1214.0
NE,NU,2006,NUETB,93943.0
NE,PA,2006,PAPRB,13415.0
NE,RE,2006,REPRB,103072.0
NH,CL,2006,CLPRB,0.0
NH,NG,2006,NGMPB,0.0
NH,NU,2006,NUETB,98067.0
NH,PA,2006,PAPRB,0.0
NH,RE,2006,REPRB,33103.0
NJ,CL,2006,CLPRB,0.0
NJ,NG,2006,NGMPB,0.0
NJ,NU,2006,NUETB,339846.0
NJ,PA,2006,PAPRB,0.0
NJ,RE,2006,REPRB,22111.0
NM,CL,2006,CLPRB,485090.0
NM,NG,2006,NGMPB,1780567.0
NM,NU,2006,NUETB,0.0
NM,PA,2006,PAPRB,344822.0
NM,RE,2006,REPRB,29385.0
NV,CL,2006,CLPRB,0.0
NV,NG,2006,NGMPB,5.0
NV,NU,2006,NUETB,0.0
NV,PA,2006,PAPRB,2471.0
NV,RE,2006,REPRB,38355.0
NY,CL,2006,CLPRB,0.0
NY,NG,2006,NGMPB,57156.0
NY,NU,2006,NUETB,440606.0
NY,PA,2006,PAPRB,1810.0
NY,RE,2006,REPRB,378627.0
OH,CL,2006,CLPRB,557935.0
OH,NG,2006,NGMPB,89688.0
OH,NU,2006,NUETB,175798.0
OH,PA,2006,PAPRB,31546.0
OH,RE,2006,REPRB,55793.0
OK,CL,2006,CLPRB,43052.0
OK,NG,2006,NGMPB,1880459.0
OK,NU,2006,NUETB,0.0
OK,PA,2006,PAPRB,372569.0
OK,RE,2006,REPRB,50325.0
OR,CL,2006,CLPRB,0.0
OR,NG,2006,NGMPB,641.0
OR,NU,2006,NUETB,0.0
OR,PA,2006,PAPRB,0.0
OR,RE,2006,REPRB,433011.0
PA,CL,2006,CLPRB,1583197.0
PA,NG,2006,NGMPB,184081.0
PA,NU,2006,NUETB,785731.0
PA,PA,2006,PAPRB,15016.0
PA,RE,2006,REPRB,107632.0
RI,CL,2006,CLPRB,0.0
RI,NG,2006,NGMPB,0.0
RI,NU,2006,NUETB,0.0
RI,PA,2006,PAPRB,0.0
RI,RE,2006,REPRB,2631.0
SC,CL,2006,CLPRB,0.0
SC,NG,2006,NGMPB,0.0
SC,NU,2006,NUETB,530071.0
SC,PA,2006,PAPRB,0.0
SC,RE,2006,REPRB,100251.0
SD,CL,2006,CLPRB,0.0
SD,NG,2006,NGMPB,966.0
SD,NU,2006,NUETB,0.0
SD,PA,2006,PAPRB,8062.0
SD,RE,2006,REPRB,114833.0
TN,CL,2006,CLPRB,71957.0
TN,NG,2006,NGMPB,2764.0
TN,NU,2006,NUETB,257523.0
TN,PA,2006,PAPRB,1114.0
TN,RE,2006,REPRB,143514.0
TX,CL,2006,CLPRB,593496.0
TX,NG,2006,NGMPB,6249274.0
TX,NU,2006,NUETB,430593.0
TX,PA,2006,PAPRB,2276390.0
TX,RE,2006,REPRB,154259.0
US,CL,2006,CLPRB,23643934.0
US,NG,2006,NGMPB,21381434.0
US,NU,2006,NUETB,8214626.0
US,PA,2006,PAPRB,10766766.0
US,RE,2006,REPRB,6586244.0
UT,CL,2006,CLPRB,593321.0
UT,NG,2006,NGMPB,372099.0
UT,NU,2006,NUETB,0.0
UT,PA,2006,PAPRB,103977.0
UT,RE,2006,REPRB,13202.0
VA,CL,2006,CLPRB,768443.0
VA,NG,2006,NGMPB,106530.0
VA,NU,2006,NUETB,287938.0
VA,PA,2006,PAPRB,99.0
VA,RE,2006,REPRB,119684.0
VT,CL,2006,CLPRB,0.0
VT,NG,2006,NGMPB,0.0
VT,NU,2006,NUETB,53287.0
VT,PA,2006,PAPRB,0.0
VT,RE,2006,REPRB,27595.0
WA,CL,2006,CLPRB,40268.0
WA,NG,2006,NGMPB,0.0
WA,NU,2006,NUETB,97341.0
WA,PA,2006,PAPRB,0.0
WA,RE,2006,REPRB,928254.0
WI,CL,2006,CLPRB,0.0
WI,NG,2006,NGMPB,0.0
WI,NU,2006,NUETB,127657.0
WI,PA,2006,PAPRB,0.0
WI,RE,2006,REPRB,144626.0
WV,CL,2006,CLPRB,3802035.0
WV,NG,2006,NGMPB,265874.0
WV,NU,2006,NUETB,0.0
WV,PA,2006,PAPRB,10011.0
WV,RE,2006,REPRB,28268.0
WY,CL,2006,CLPRB,7739988.0
WY,NG,2006,NGMPB,1990659.0
WY,NU,2006,NUETB,0.0
WY,PA,2006,PAPRB,307249.0
WY,RE,2006,REPRB,19351.0
X3,NG,2006,NGMPB,3000636.0
X3,PA,2006,PAPRB,2738052.0
X5,PA,2006,PAPRB,150725.0
AK,CL,2007,CLPRB,20654.0
AK,NG,2007,NGMPB,489308.0
AK,NU,2007,NUETB,0.0
AK,PA,2007,PAPRB,1528851.0
AK,RE,2007,REPRB,14037.0
AL,CL,2007,CLPRB,469036.0
AL,NG,2007,NGMPB,307971.0
AL,NU,2007,NUETB,360036.0
AL,PA,2007,PAPRB,41592.0
AL,RE,2007,REPRB,228703.0
AR,CL,2007,CLPRB,1863.0
AR,NG,2007,NGMPB,273910.0
AR,NU,2007,NUETB,162434.0
AR,PA,2007,PAPRB,34980.0
AR,RE,2007,REPRB,121735.0
AZ,CL,2007,CLPRB,173934.0
AZ,NG,2007,NGMPB,670.0
AZ,NU,2007,NUETB,280920.0
AZ,PA,2007,PAPRB,249.0
AZ,RE,2007,REPRB,83251.0
CA,CL,2007,CLPRB,0.0
CA,NG,2007,NGMPB,343379.0
CA,NU,2007,NUETB,375427.0
CA,PA,2007,PAPRB,1267404.0
CA,RE,2007,REPRB,632360.0
CO,CL,2007,CLPRB,815511.0
CO,NG,2007,NGMPB,1336499.0
CO,NU,2007,NUETB,0.0
CO,PA,2007,PAPRB,151861.0
CO,RE,2007,REPRB,54146.0
CT,CL,2007,CLPRB,0.0
CT,NG,2007,NGMPB,0.0
CT,NU,2007,NUETB,171874.0
CT,PA,2007,PAPRB,0.0
CT,RE,2007,REPRB,24031.0
DC,CL,2007,CLPRB,0.0
DC,NG,2007,NGMPB,0.0
DC,NU,2007,NUETB,0.0
DC,PA,2007,PAPRB,0.0
DC,RE,2007,REPRB,55.0
DE,CL,2007,CLPRB,0.0
DE,NG,2007,NGMPB,0.0
DE,NU,2007,NUETB,0.0
DE,PA,2007,PAPRB,0.0
DE,RE,2007,REPRB,1531.0
FL,CL,2007,CLPRB,0.0
FL,NG,2007,NGMPB,2071.0
FL,NU,2007,NUETB,307215.0
FL,PA,2007,PAPRB,12052.0
FL,RE,2007,REPRB,191797.0
GA,CL,2007,CLPRB,0.0
GA,NG,2007,NGMPB,0.0
GA,NU,2007,NUETB,341364.0
GA,PA,2007,PAPRB,0.0
GA,RE,2007,REPRB,201333.0
HI,CL,2007,CLPRB,0.0
HI,NG,2007,NGMPB,0.0
HI,NU,2007,NUETB,0.0
HI,PA,2007,PAPRB,0.0
HI,RE,2007,REPRB,15035.0
IA,CL,2007,CLPRB,0.0
IA,NG,2007,NGMPB,0.0
IA,NU,2007,NUETB,47398.0
IA,PA,2007,PAPRB,0.0
IA,RE,2007,REPRB,342569.0
ID,CL,2007,CLPRB,0.0
ID,NG,2007,NGMPB,0.0
ID,NU,2007,NUETB,0.0
ID,PA,2007,PAPRB,0.0
ID,RE,2007,REPRB,125621.0
IL,CL,2007,CLPRB,748745.0
IL,NG,2007,NGMPB,1479.0
IL,NU,2007,NUETB,1004100.0
IL,PA,2007,PAPRB,55732.0
IL,RE,2007,REPRB,168590.0
IN,CL,2007,CLPRB,783017.0
IN,NG,2007,NGMPB,3685.0
IN,NU,2007,NUETB,0.0
IN,PA,2007,PAPRB,10017.0
IN,RE,2007,REPRB,72434.0
KS,CL,2007,CLPRB,9313.0
KS,NG,2007,NGMPB,414251.0
KS,NU,2007,NUETB,108762.0
KS,PA,2007,PAPRB,212222.0
KS,RE,2007,REPRB,49690.0
KY,CL,2007,CLPRB,2872880.0
KY,NG,2007,NGMPB,100611.0
KY,NU,2007,NUETB,0.0
KY,PA,2007,PAPRB,15463.0
KY,RE,2007,REPRB,56251.0
LA,CL,2007,CLPRB,42871.0
LA,NG,2007,NGMPB,1577182.0
LA,NU,2007,NUETB,179127.0
LA,PA,2007,PAPRB,446472.0
LA,RE,2007,REPRB,150497.0
MA,CL,2007,CLPRB,0.0
MA,NG,2007,NGMPB,0.0
MA,NU,2007,NUETB,53701.0
MA,PA,2007,PAPRB,0.0
MA,RE,2007,REPRB,38239.0
MD,CL,2007,CLPRB,53756.0
MD,NG,2007,NGMPB,36.0
MD,NU,2007,NUETB,150551.0
MD,PA,2007,PAPRB,0.0
MD,RE,2007,REPRB,40873.0
ME,CL,2007,CLPRB,0.0
ME,NG,2007,NGMPB,0.0
ME,NU,2007,NUETB,0.0
ME,PA,2007,PAPRB,0.0
ME,RE,2007,REPRB,155620.0
MI,CL,2007,CLPRB,0.0
MI,NG,2007,NGMPB,274595.0
MI,NU,2007,NUETB,330581.0
MI,PA,2007,PAPRB,33211.0
MI,RE,2007,REPRB,133054.0
MN,CL,2007,CLPRB,0.0
MN,NG,2007,NGMPB,0.0
MN,NU,2007,NUETB,137437.0
MN,PA,2007,PAPRB,0.0
MN,RE,2007,REPRB,185053.0
MO,CL,2007,CLPRB,5290.0
MO,NG,2007,NGMPB,0.0
MO,NU,2007,NUETB,98302.0
MO,PA,2007,PAPRB,464.0
MO,RE,2007,REPRB,65428.0
MS,CL,2007,CLPRB,36159.0
MS,NG,2007,NGMPB,95280.0
MS,NU,2007,NUETB,98164.0
MS,PA,2007,PAPRB,119898.0
MS,RE,2007,REPRB,66060.0
MT,CL,2007,CLPRB,778069.0
MT,NG,2007,NGMPB,121193.0
MT,NU,2007,NUETB,0.0
MT,PA,2007,PAPRB,202461.0
MT,RE,2007,REPRB,117750.0
NC,CL,2007,CLPRB,0.0
NC,NG,2007,NGMPB,0.0
NC,NU,2007,NUETB,420029.0
NC,PA,2007,PAPRB,0.0
NC,RE,2007,REPRB,113126.0
ND,CL,2007,CLPRB,385056.0
ND,NG,2007,NGMPB,76920.0
ND,NU,2007,NUETB,0.0
ND,PA,2007,PAPRB,259770.0
ND,RE,2007,REPRB,43992.0
NE,CL,2007,CLPRB,0.0
NE,NG,2007,NGMPB,1583.0
NE,NU,2007,NUETB,115815.0
NE,PA,2007,PAPRB,13543.0
NE,RE,2007,REPRB,129955.0
NH,CL,2007,CLPRB,0.0
NH,NG,2007,NGMPB,0.0
NH,NU,2007,NUETB,112902.0
NH,PA,2007,PAPRB,0.0
NH,RE,2007,REPRB,34804.0
NJ,CL,2007,CLPRB,0.0
NJ,NG,2007,NGMPB,0.0
NJ,NU,2007,NUETB,335757.0
NJ,PA,2007,PAPRB,0.0
NJ,RE,2007,REPRB,20782.0
NM,CL,2007,CLPRB,455522.0
NM,NG,2007,NGMPB,1690846.0
NM,NU,2007,NUETB,0.0
NM,PA,2007,PAPRB,343238.0
NM,RE,2007,REPRB,32764.0
NV,CL,2007,CLPRB,0.0
NV,NG,2007,NGMPB,5.0
NV,NU,2007,NUETB,0.0
NV,PA,2007,PAPRB,2366.0
NV,RE,2007,REPRB,37735.0
NY,CL,2007,CLPRB,0.0
NY,NG,2007,NGMPB,56206.0
NY,NU,2007,NUETB,445288.0
NY,PA,2007,PAPRB,2198.0
NY,RE,2007,REPRB,363738.0
OH,CL,2007,CLPRB,555706.0
OH,NG,2007,NGMPB,91366.0
OH,NU,2007,NUETB,165349.0
OH,PA,2007,PAPRB,29899.0
OH,RE,2007,REPRB,62088.0
OK,CL,2007,CLPRB,34845.0
OK,NG,2007,NGMPB,1978256.0
OK,NU,2007,NUETB,0.0
OK,PA,2007,PAPRB,364826.0
OK,RE,2007,REPRB,74304.0
OR,CL,2007,CLPRB,0.0
OR,NG,2007,NGMPB,422.0
OR,NU,2007,NUETB,0.0
OR,PA,2007,PAPRB,0.0
OR,RE,2007,REPRB,396905.0
PA,CL,2007,CLPRB,1557006.0
PA,NG,2007,NGMPB,190587.0
PA,NU,2007,NUETB,811600.0
PA,PA,2007,PAPRB,16170.0
PA,RE,2007,REPRB,106474.0
RI,CL,2007,CLPRB,0.0
RI,NG,2007,NGMPB,0.0
RI,NU,2007,NUETB,0.0
RI,PA,2007,PAPRB,0.0
RI,RE,2007,REPRB,2781.0
SC,CL,2007,CLPRB,0.0
SC,NG,2007,NGMPB,0.0
SC,NU,2007,NUETB,558014.0
SC,PA,2007,PAPRB,0.0
SC,RE,2007,REPRB,98956.0
SD,CL,2007,CLPRB,0.0
SD,NG,2007,NGMPB,998.0
SD,NU,2007,NUETB,0.0
SD,PA,2007,PAPRB,9651.0
SD,RE,2007,REPRB,115685.0
TN,CL,2007,CLPRB,67714.0
TN,NG,2007,NGMPB,4092.0
TN,NU,2007,NUETB,301038.0
TN,PA,2007,PAPRB,1647.0
TN,RE,2007,REPRB,116437.0
TX,CL,2007,CLPRB,554720.0
TX,NG,2007,NGMPB,6850716.0
TX,NU,2007,NUETB,429577.0
TX,PA,2007,PAPRB,2269314.0
TX,RE,2007,REPRB,197392.0
US,CL,2007,CLPRB,23337321.0
US,NG,2007,NGMPB,22182362.0
US,NU,2007,NUETB,8458589.0
US,PA,2007,PAPRB,10741443.0
US,RE,2007,REPRB,6510367.0
UT,CL,2007,CLPRB,556436.0
UT,NG,2007,NGMPB,399971.0
UT,NU,2007,NUETB,0.0
UT,PA,2007,PAPRB,113303.0
UT,RE,2007,REPRB,11031.0
VA,CL,2007,CLPRB,656314.0
VA,NG,2007,NGMPB,115979.0
VA,NU,2007,NUETB,286019.0
VA,PA,2007,PAPRB,110.0
VA,RE,2007,REPRB,117796.0
VT,CL,2007,CLPRB,0.0
VT,NG,2007,NGMPB,0.0
VT,NU,2007,NUETB,49337.0
VT,PA,2007,PAPRB,0.0
VT,RE,2007,REPRB,18652.0
WA,CL,2007,CLPRB,0.0
WA,NG,2007,NGMPB,0.0
WA,NU,2007,NUETB,85051.0
WA,PA,2007,PAPRB,0.0
WA,RE,2007,REPRB,884848.0
WI,CL,2007,CLPRB,0.0
WI,NG,2007,NGMPB,0.0
WI,NU,2007,NUETB,135416.0
WI,PA,2007,PAPRB,0.0
WI,RE,2007,REPRB,150029.0
WV,CL,2007,CLPRB,3855269.0
WV,NG,2007,NGMPB,262708.0
WV,NU,2007,NUETB,0.0
WV,PA,2007,PAPRB,11554.0
WV,RE,2007,REPRB,26024.0
WY,CL,2007,CLPRB,7847634.0
WY,NG,2007,NGMPB,2231308.0
WY,NU,2007,NUETB,0.0
WY,PA,2007,PAPRB,313873.0
WY,RE,2007,REPRB,18322.0
X3,NG,2007,NGMPB,2888277.0
X3,PA,2007,PAPRB,2714232.0
X5,PA,2007,PAPRB,142819.0
AK,CL,2008,CLPRB,23041.0
AK,NG,2008,NGMPB,448503.0
AK,NU,2008,NUETB,0.0
AK,PA,2008,PAPRB,1449379.0
AK,RE,2008,REPRB,12913.0
AL,CL,2008,CLPRB,506837.0
AL,NG,2008,NGMPB,289280.0
AL,NU,2008,NUETB,407551.0
AL,PA,2008,PAPRB,44637.0
AL,RE,2008,REPRB,234001.0
AR,CL,2008,CLPRB,1548.0
AR,NG,2008,NGMPB,453357.0
AR,NU,2008,NUETB,148085.0
AR,PA,2008,PAPRB,35258.0
AR,RE,2008,REPRB,124882.0
AZ,CL,2008,CLPRB,173998.0
AZ,NG,2008,NGMPB,537.0
AZ,NU,2008,NUETB,305726.0
AZ,PA,2008,PAPRB,313.0
AZ,RE,2008,REPRB,96752.0
CA,CL,2008,CLPRB,0.0
CA,NG,2008,NGMPB,331830.0
CA,NU,2008,NUETB,339506.0
CA,PA,2008,PAPRB,1244291.0
CA,RE,2008,REPRB,604499.0
CO,CL,2008,CLPRB,714673.0
CO,NG,2008,NGMPB,1493824.0
CO,NU,2008,NUETB,0.0
CO,PA,2008,PAPRB,173687.0
CO,RE,2008,REPRB,80070.0
CT,CL,2008,CLPRB,0.0
CT,NG,2008,NGMPB,0.0
CT,NU,2008,NUETB,161305.0
CT,PA,2008,PAPRB,0.0
CT,RE,2008,REPRB,26358.0
DC,CL,2008,CLPRB,0.0
DC,NG,2008,NGMPB,0.0
DC,NU,2008,NUETB,0.0
DC,PA,2008,PAPRB,0.0
DC,RE,2008,REPRB,65.0
DE,CL,2008,CLPRB,0.0
DE,NG,2008,NGMPB,0.0
DE,NU,2008,NUETB,0.0
DE,PA,2008,PAPRB,0.0
DE,RE,2008,REPRB,2952.0
FL,CL,2008,CLPRB,0.0
